`artistID`|`artistName`|`artistNo`|`trackID`
`1HY2Jd0NmPuamShAr6KMms`|`Lady Gaga`|0|`1WP9BnIr6SbcneveMTedPj`
`1HY2Jd0NmPuamShAr6KMms`|`Lady Gaga`|0|`15pu8u4n3q4BKl4tF20c5v`
`6DIS6PRrLS3wbnZsf7vYic`|`WALK THE MOON`|0|`6GqRl2u7LIW93T8Vi5LnXU`
`6qqNVTkY8uBg9cP3Jd7DAH`|`Billie Eilish`|0|`7tGEAA1f8MydT7eVbbO9Zy`
`6MF9fzBmfXghAz953czmBC`|`Taio Cruz`|0|`1DqdF42leyFIzqNDv9CjId`
`3cR4rhS2hBWqI7rJEBacvN`|`Leslie Odom Jr.`|0|`7EqpEBPOohgk7NnKvBGFWo`
`3UUJfRbrA2nTbcg4i0MOwu`|`Original Broadway Cast of Hamilton`|1|`7EqpEBPOohgk7NnKvBGFWo`
`3cR4rhS2hBWqI7rJEBacvN`|`Leslie Odom Jr.`|0|`2sEq2rC3ynYsT49x7utWnd`
`4aXXDj9aZnlshx7mzj3W1N`|`Lin-Manuel Miranda`|1|`2sEq2rC3ynYsT49x7utWnd`
`06HL4z0CvFAxyc27GXpf02`|`Taylor Swift`|0|`273dCMFseLcVsoSWx59IoE`
`06HL4z0CvFAxyc27GXpf02`|`Taylor Swift`|0|`1p80LdxRV74UKvL8gnD7ky`
`06HL4z0CvFAxyc27GXpf02`|`Taylor Swift`|0|`72jCZdH0Lhg93z6Z4hBjgj`
`1e16kiJQtCTveTl7TQnkFN`|`Scary Pockets`|0|`5pn14wUhBZ4XB2V2XIjna5`
`7jnbFTMmtEZPT4ywFrvaMa`|`Mario Jose`|1|`5pn14wUhBZ4XB2V2XIjna5`
`1e16kiJQtCTveTl7TQnkFN`|`Scary Pockets`|0|`5yNsfPtgGLAj4cS12XIhGn`
`1P3aWqFIk6jRJ2IpxlHvGy`|`India Carney`|1|`5yNsfPtgGLAj4cS12XIhGn`
`1e16kiJQtCTveTl7TQnkFN`|`Scary Pockets`|0|`2iLDfuKDzczsUfUDx5l6Cz`
`5tUXE5XK6VpNJj4LtxeI7W`|`Kenton Chen`|1|`2iLDfuKDzczsUfUDx5l6Cz`
`1e16kiJQtCTveTl7TQnkFN`|`Scary Pockets`|0|`3JkaX6SYpa7MIPuPpw4W9Z`
`1UxNUybRFdtksz3l5HtCEG`|`Casey Abrams`|1|`3JkaX6SYpa7MIPuPpw4W9Z`
`1HBjj22wzbscIZ9sEb5dyf`|`Jonas Blue`|0|`3u1S1OmAUhx5DRlLrXqyp3`
`1INuLZXjjVbcJRyWvD1iSq`|`Jack & Jack`|1|`3u1S1OmAUhx5DRlLrXqyp3`
`69GGBxA162lTqCwzJG5jLp`|`The Chainsmokers`|0|`1HOlb9rdNOmy9b1Fakicjo`
`66CXWjxzNUsdJxJ2JdwvnR`|`Ariana Grande`|0|`14msK75pk3pA33pzPVNtBF`
`64KEffDW9EtZ1y2vBYgq8T`|`Marshmello`|0|`0GVBPuCT3pBrXCdY3Uiy5B`
`1wRPtKGflJrBx9BmLsSwlU`|`Pritam`|1|`0GVBPuCT3pBrXCdY3Uiy5B`
`6CwfuxIqcltXDGjfZsMd9A`|`MARINA`|0|`38Rf2a5GyLjH6I6vP4gB3G`
`66CXWjxzNUsdJxJ2JdwvnR`|`Ariana Grande`|0|`5Il6Oe7lr5XM7A0cWbVQtr`
`4xNadaO5ZZLVJdqDIVVIua`|`Electric Six`|0|`6LtIW2Y5NbZnMlUJbiviQ6`
`4xNadaO5ZZLVJdqDIVVIua`|`Electric Six`|0|`2zE8kjcxY7rtbouWikyV86`
`4xNadaO5ZZLVJdqDIVVIua`|`Electric Six`|0|`3wY8GRMM7SuI2lbHfUdzu0`
`3nJWBJvK7uGvfp4iZh9CkN`|`Relient K`|0|`3Vi93V7o1tT28Cut4gSWi3`
`3nJWBJvK7uGvfp4iZh9CkN`|`Relient K`|0|`23zxVVtHjo2mbtAoAg5XB4`
`70kkdajctXSbqSMJbQO424`|`Kacey Musgraves`|0|`79qxwHypONUt3AFq0WPpT9`
`6qqNVTkY8uBg9cP3Jd7DAH`|`Billie Eilish`|0|`4NzMOnvSJVNKF7nw5NkXIP`
`4xNadaO5ZZLVJdqDIVVIua`|`Electric Six`|0|`6s9iK4Hf5nLhdDMCnkDV3T`
`6ueGR6SWhUJfvEhqkvMsVs`|`Janelle Monáe`|0|`1Z2MfAx1nJ09NzGjodnvRW`
`4G4om3U7TKES0hDBQYYVy7`|`Zoë Kravitz`|1|`1Z2MfAx1nJ09NzGjodnvRW`
`74XFHRwlV6OrjEM0A2NCMF`|`Paramore`|0|`1j8z4TTjJ1YOdoFEDwJTQa`
`0p4nmQO2msCgU4IF37Wi3j`|`Avril Lavigne`|0|`52CbTCsPINj1IslY2q5hOK`
`0hCNtLu0JehylgoiP8L4Gh`|`Nicki Minaj`|1|`52CbTCsPINj1IslY2q5hOK`
`3TVXtAsR1Inumwj472S9r4`|`Drake`|0|`6DCZcSspjsKoFjzjrWoCdn`
`2qxJFvFYMEDqd7ui6kSAcq`|`Zedd`|0|`2XWjPtKdi5sucFYtVav07d`
`6jJ0s89eD6GaHleKKya26X`|`Katy Perry`|1|`2XWjPtKdi5sucFYtVav07d`
`2qxJFvFYMEDqd7ui6kSAcq`|`Zedd`|0|`2QtJA4gbwe1AcanB2p21aP`
`6Rx1JKzBrSzoKQtmbVmBnM`|`Hayley Williams`|1|`2QtJA4gbwe1AcanB2p21aP`
`6WGE3kO8ULME2ErBcOksSR`|`KAAZE`|0|`2G1oxQ0X62BCr07HG5Hy1Q`
`2F5W87iAItmuV4gXchebr8`|`Fuero`|1|`2G1oxQ0X62BCr07HG5Hy1Q`
`699OTQXzgjhIYAHMy9RyPD`|`Playboi Carti`|0|`2BJSMvOGABRxokHKB0OI8i`
`4O15NlyKLIASxsJ0PrXPfz`|`Lil Uzi Vert`|1|`2BJSMvOGABRxokHKB0OI8i`
`2DuJi13MWHjRHrqRUwk8vH`|`Knife Party`|0|`0QIYINh2AwmOmdu8CRYvlw`
`3JhNCzhSMTxs9WLGJJxWOY`|`Macklemore`|0|`1FCQEg7wOK9IIBuxx63krr`
`6LqNN22kT3074XbTVUrhzX`|`Kesha`|0|`4JnQx0xYuoXdkNHe0dt0oR`
`5K4W6rqBFWDnAN6FQUkS6x`|`Kanye West`|0|`3rbNV2GI8Vtd8byhUtXZID`
`3nFkdlSjzX9mRTtwJOzDYB`|`JAY-Z`|1|`3rbNV2GI8Vtd8byhUtXZID`
`0c173mlxpT3dSFRgMO8XPh`|`Big Sean`|2|`3rbNV2GI8Vtd8byhUtXZID`
`1IELhvOMg5VQlU7syRm6CS`|`CAZZETTE`|0|`3tBHQJmuE0BOKR7l4Anap5`
`5BcAKTbp20cv7tC5VqPFoC`|`Macklemore & Ryan Lewis`|0|`4YMqbFcDIFiCBd02PzUBcM`
`56xTxG4nQMAs1GW9kvn0uA`|`Wanz`|1|`4YMqbFcDIFiCBd02PzUBcM`
`137W8MRPWKqSmrBGDBFSop`|`Wiz Khalifa`|0|`62csqLJbdvAKb38rYijV1R`
`085pc2PYOi8bGKj0PNjekA`|`will.i.am`|0|`054ue8u2erwwGNgSIZLEPq`
`26dSoYclwsYLMAKD3tpOr4`|`Britney Spears`|1|`054ue8u2erwwGNgSIZLEPq`
`1h6Cn3P4NGzXbaXidqURXs`|`Swedish House Mafia`|0|`1oF75Qbv8UvOBm1imUAE51`
`5he5w2lnU9x7JFhnwcekXX`|`Skrillex`|0|`4rwpZEcnalkuhPyGkEdhu0`
`5he5w2lnU9x7JFhnwcekXX`|`Skrillex`|0|`6VRhkROS2SZHGlp0pxndbJ`
`3oAazIwC0nAYkOKVQPUC38`|`Sirah`|1|`6VRhkROS2SZHGlp0pxndbJ`
`0Y5tJX1MQlPlqiwlOH1tJY`|`Travis Scott`|0|`0u695M7KyzXaPIjpEbxOkB`
`5he5w2lnU9x7JFhnwcekXX`|`Skrillex`|1|`0u695M7KyzXaPIjpEbxOkB`
`1YSA4byX5AL1zoTsSTlB03`|`Turnpike Troubadours`|0|`62EcdBCqjB62CxnhgBkkJT`
`66CXWjxzNUsdJxJ2JdwvnR`|`Ariana Grande`|0|`3wFLWP0FcIqHK1wb1CPthQ`
`7DuTB6wdzqFJGFLSH17k8e`|`Bhad Bhabie`|0|`0jtTDKt1FRTnKbWtWSGLoy`
`46SHBwWsqBkxI7EeeBEQG7`|`Kodak Black`|1|`0jtTDKt1FRTnKbWtWSGLoy`
`4xtWjIlVuZwTCeqVAsgEXy`|`Insane Clown Posse`|0|`5WuvsVJcKm6Gr8XEFBbCeB`
`1YSA4byX5AL1zoTsSTlB03`|`Turnpike Troubadours`|0|`0kOG4bwpKgRlcJw1NA6csR`
`64KEffDW9EtZ1y2vBYgq8T`|`Marshmello`|0|`5icOoE6VgqFKohjWWNp0Ac`
`3CjlHNtplJyTf9npxaPl5w`|`CHVRCHES`|1|`5icOoE6VgqFKohjWWNp0Ac`
`6qqNVTkY8uBg9cP3Jd7DAH`|`Billie Eilish`|0|`4txc3txsIt81diMzGhrVPS`
`6WY7D3jk8zTrHtmkqqo5GI`|`Maren Morris`|0|`69fiYWZsqPB7BVhJJODKQJ`
`06HL4z0CvFAxyc27GXpf02`|`Taylor Swift`|0|`7AEAGTc8cReDqcbPoY9gwo`
`1YSA4byX5AL1zoTsSTlB03`|`Turnpike Troubadours`|0|`3l4cnZdtNbVZgV3ICYh1Ni`
`1YSA4byX5AL1zoTsSTlB03`|`Turnpike Troubadours`|0|`0FuaxhI17w2hPRdN4sDSaG`
`1YSA4byX5AL1zoTsSTlB03`|`Turnpike Troubadours`|0|`3BXe9ZWHc05Ejzo51NuQVG`
`74XFHRwlV6OrjEM0A2NCMF`|`Paramore`|0|`2RJfK2pOvGpnxC255YOy5k`
`1xHQO9GJIW9OXHxGBISYc5`|`Marian Hill`|0|`5m77d1ztVTdZN9FevK9TE1`
`7r8RF1tN2A4CiGEplkp1oP`|`Ginuwine`|0|`6mz1fBdKATx6qP4oP1I65G`
`694QW15WkebjcrWgQHzRYF`|`Everclear`|0|`37EJtTS7jT5WUyXGZzrwnI`
`2P5sC9cVZDToPxyomzF1UH`|`Joey Bada$$`|0|`4ntsD33Pgsgk8rUyZLLiUV`
`0TnOYISbd1XYRBk9myaseg`|`Pitbull`|0|`6Rb0ptOEjBjPPQUlQtQGbL`
`20JZFwl6HVl6yg8a4H3ZqK`|`Panic! At The Disco`|0|`2fmCA13dwQQOGBIbIOWRiJ`
`22lnnGKlaDxk8sfzCNRJuA`|`Diviners`|0|`4W35hANv0JfAup7K3TH2lN`
`1Dn88PoQjnQgLTOaokePFz`|`Bright Sparks`|1|`4W35hANv0JfAup7K3TH2lN`
`34v5MVKeQnIo0CWYMbbrPf`|`John Newman`|0|`5VSCgNlSmTV2Yq5lB40Eaw`
`3xFkHylXN9yHzwCQBypRFn`|`Nightcall`|0|`6JflMse23AqmddXJnGiEVJ`
`6qqNVTkY8uBg9cP3Jd7DAH`|`Billie Eilish`|0|`2Fxmhks0bxGSBdJ92vM42m`
`6qqNVTkY8uBg9cP3Jd7DAH`|`Billie Eilish`|0|`3Tc57t9l2O8FwQZtQOvPXK`
`6qqNVTkY8uBg9cP3Jd7DAH`|`Billie Eilish`|0|`6IRdLKIyS4p7XNiP8r6rsx`
`4uRYpUQZrNrY5t8tAv3XrD`|`NERO`|0|`47r2YKldN36ykegWkciO0E`
`5K4W6rqBFWDnAN6FQUkS6x`|`Kanye West`|0|`4S8d14HvHb70ImctNgVzQQ`
`3wyVrVrFCkukjdVIdirGVY`|`Lil Pump`|1|`4S8d14HvHb70ImctNgVzQQ`
`5Z8UTQtTYNu5o5FA66LFgv`|`Jeremy Passion`|0|`5nJzWhlrBfn3cfDLlaAgAO`
`7z5WFjZAIYejWy0NI5lv4T`|`Dan + Shay`|0|`42fw0rxRO2xbesF6mJfd4Y`
`4npEfmQ6YuiwW1GpUmaq3F`|`Ava Max`|0|`25sgk305KZfyuqVBQIahim`
`1vCWHaC5f2uS3yhpwWbIA6`|`Avicii`|0|`6nDKrPlXdpomGBgAlO7UdP`
`0id62QV2SZZfvBn9xpmuCl`|`Aloe Blacc`|1|`6nDKrPlXdpomGBgAlO7UdP`
`3Nrfpe0tUJi4K4DXYWgMUX`|`BTS`|0|`5KawlOMHjWeUjQtnuRs22c`
`26VFTg2z8YR0cCuwLzESi2`|`Halsey`|1|`5KawlOMHjWeUjQtnuRs22c`
`3z6Gk257P9jNcZbBXJNX5i`|`Regina Spektor`|0|`0jHuggE1BEu6e278g8JxbL`
`2kCcBybjl3SAtIcwdWpUe3`|`Lil Peep`|0|`2v5JTeM6hSmi5wWy7jiwrI`
`3aGFCoR8xGN6DKwvdzeSja`|`ILOVEMAKONNEN`|1|`2v5JTeM6hSmi5wWy7jiwrI`
`4UXqAaa6dQYAk18Lv7PEgX`|`Fall Out Boy`|2|`2v5JTeM6hSmi5wWy7jiwrI`
`6MUyqmIQ35inLjch0YzIEG`|`Frou Frou`|0|`6cFvNdMWtlIu69OnEENBE4`
`4FZ3j1oH43e7cukCALsCwf`|`Jack White`|0|`1kBM7AURqQTIXFePNVpEwP`
`06HL4z0CvFAxyc27GXpf02`|`Taylor Swift`|0|`4Sib57MmYGJzSvkW84jTwh`
`6eYFryfcEu3QSq59D62wZQ`|`Brendon Urie`|1|`4Sib57MmYGJzSvkW84jTwh`
`0LSjb1pZ3uHwuvIaVzhdyT`|`Daye Jack`|0|`6kMpZKfAdnIXrTsdc6OpxP`
`3rFuaqp0dIZI7ATAkdhaBx`|`Mike Denver`|0|`367eLNtnLZZMup6YQTUOtj`
`1zxDewzd2j1ZdSBGaYcr0y`|`The Outfield`|0|`4oDZ5L8izBals6jKBJDBcX`
`6FBDaR13swtiWwGhX1WQsP`|`blink-182`|0|`5VYRZ0PFFpHX8Hp0turWxI`
`70kkdajctXSbqSMJbQO424`|`Kacey Musgraves`|0|`65krgqLiZqW12PZAUQ9l2x`
`1vCWHaC5f2uS3yhpwWbIA6`|`Avicii`|0|`4XZxalvnG4Yo8YZLuiT1kV`
`6SsTlCsuCYleNza6xGwynu`|`Agnes`|1|`4XZxalvnG4Yo8YZLuiT1kV`
`2fVW2ix4ANKiofDZIsy1XR`|`Vargas & Lagola`|2|`4XZxalvnG4Yo8YZLuiT1kV`
`1Cs0zKBU1kc0i8ypK3B9ai`|`David Guetta`|0|`4YhN72dRYL2Z3MsaKyT7rS`
`5KKpBU5eC2tJDzf0wmlRp2`|`RAYE`|1|`4YhN72dRYL2Z3MsaKyT7rS`
`3Xt3RrJMFv5SZkCfUE8C1J`|`Kim Petras`|0|`5gskbDVhMXZr89g0XDMaZe`
`6wKxOKEA3K6R2UZ3COLXEY`|`Elohim`|0|`1r3ub9PNsYYZGH7UeRIP9T`
`7jVv8c5Fj3E9VhNjxT4snq`|`Lil Nas X`|0|`6u7jPi22kF8CTQ3rb9DHE7`
`60rpJ9SgigSd16DOAG7GSa`|`Billy Ray Cyrus`|1|`6u7jPi22kF8CTQ3rb9DHE7`
`6sFIWsNpZYqfjUpaCgueju`|`Carly Rae Jepsen`|0|`11gPrIAQGSmQhngUpb0XC2`
`7sgWBYtJpblXpJl2lU5WVs`|`Electric Guest`|1|`11gPrIAQGSmQhngUpb0XC2`
`26VFTg2z8YR0cCuwLzESi2`|`Halsey`|0|`340UVheS8z3ncW9TTUhAbc`
`60d24wfXkVzDSfLS6hyCjZ`|`Martin Garrix`|0|`7Feaw9WAEREY0DUOSXJLOM`
`3JhNCzhSMTxs9WLGJJxWOY`|`Macklemore`|1|`7Feaw9WAEREY0DUOSXJLOM`
`4UXqAaa6dQYAk18Lv7PEgX`|`Fall Out Boy`|2|`7Feaw9WAEREY0DUOSXJLOM`
`69GGBxA162lTqCwzJG5jLp`|`The Chainsmokers`|0|`05CwHjIk71RXVU40boRMnR`
`64M6ah0SkkRsnPGtGiRAbb`|`Bebe Rexha`|1|`05CwHjIk71RXVU40boRMnR`
`1vCWHaC5f2uS3yhpwWbIA6`|`Avicii`|0|`0vrmHPfoBadXVr2n0m1aqZ`
`1vCWHaC5f2uS3yhpwWbIA6`|`Avicii`|0|`6NVjujGb9fnl25fjzm5dTy`
`7Io0XduXk7aOHFHA7sLru2`|`Bonn`|1|`6NVjujGb9fnl25fjzm5dTy`
`0QHgL1lAIqAw0HtD7YldmP`|`DJ Khaled`|0|`1Hd2XLitkt1PYCWSbfF5qV`
`4kYSro6naA4h99UJvo89HB`|`Cardi B`|1|`1Hd2XLitkt1PYCWSbfF5qV`
`1URnnhqYAYcrqrcwql10ft`|`21 Savage`|2|`1Hd2XLitkt1PYCWSbfF5qV`
`3Xt3RrJMFv5SZkCfUE8C1J`|`Kim Petras`|0|`2k7U163ZREgFqAAlOhsgcy`
`7pXu47GoqSYRajmBCjxdD6`|`Vulfpeck`|0|`3uFp6gGgNMtSEmzx1cHTG4`
`2a4lU7F8toqKpb5v6Ftqya`|`Theo Katzman`|1|`3uFp6gGgNMtSEmzx1cHTG4`
`1IueXOQyABrMOprrzwQJWN`|`Sigala`|0|`59D6pNWyn8UXPpos5fbAqm`
`7gAppWoH7pcYmphCVTXkzs`|`The Vamps`|1|`59D6pNWyn8UXPpos5fbAqm`
`7jVv8c5Fj3E9VhNjxT4snq`|`Lil Nas X`|0|`68poZGRClFTzLdeRz9X0M2`
`07QEuhtrNmmZ0zEcqE9SF6`|`Owl City`|0|`7eXZqUNF3J8HawzxVT9Uhi`
`0id62QV2SZZfvBn9xpmuCl`|`Aloe Blacc`|1|`7eXZqUNF3J8HawzxVT9Uhi`
`2IjiuEObrCKyZvSb8xLxG9`|`filous`|0|`0OfZ9imMwFU03zc2wl8pBt`
`0lzV2CiahHRiGd6qpADtPS`|`James Hersey`|1|`0OfZ9imMwFU03zc2wl8pBt`
`3LaBw0YCv8D35w9AvePFtF`|`Aspyer`|0|`3H0Zc9pMmV8uULNL2NBqpp`
`2eRJjYEaWyGZbOBGYFLBoC`|`The Ready Set`|1|`3H0Zc9pMmV8uULNL2NBqpp`
`6Lw31HQJ9LI6AeGBe8bnen`|`tofû`|2|`3H0Zc9pMmV8uULNL2NBqpp`
`1Q6FryXiIRvXPZH9r7bL0J`|`nelle`|3|`3H0Zc9pMmV8uULNL2NBqpp`
`7f0OLhGgBMX9fUjm1dcPip`|`Alice Merton`|0|`7DFSnCBYlus7i4U9KKlbdU`
`20JZFwl6HVl6yg8a4H3ZqK`|`Panic! At The Disco`|0|`18xmRkPWE0sGUzFyNNAAhN`
`20JZFwl6HVl6yg8a4H3ZqK`|`Panic! At The Disco`|0|`22oEJW6r2rMb9z4IntfyEa`
`23fqKkggKUBHNkbKtXEls4`|`Kygo`|0|`6oJ6le65B3SEqPwMRNXWjY`
`6XpaIBNiVzIetEPCWDvAFP`|`Whitney Houston`|1|`6oJ6le65B3SEqPwMRNXWjY`
`53M4Iv2RkzzxFFvW2B1jhC`|`Breathe Carolina`|0|`3hY80yJLjl2VgYLjn1aLVp`
`3nAdmhth5AczU6YwCJOlYh`|`Dropgun`|1|`3hY80yJLjl2VgYLjn1aLVp`
`0Sz2jslaxjcw2VM5zYh2jK`|`Kaleena Zanders`|2|`3hY80yJLjl2VgYLjn1aLVp`
`7lVtH5UmhLGyfN9iS2FFk7`|`DHT`|0|`1YNWGyVHdDfRAHuLumg1wg`
`2Bn9Kf2NC3mJfExuN9DMdE`|`Edmee`|1|`1YNWGyVHdDfRAHuLumg1wg`
`4tqKQAZcPhjqMmHaVRGHaY`|`Kira Puru`|0|`054ghjdHmZeUmrVQC8Mi3o`
`20JZFwl6HVl6yg8a4H3ZqK`|`Panic! At The Disco`|0|`6PFoEnjp0PAe5siGswjH9i`
`23fqKkggKUBHNkbKtXEls4`|`Kygo`|0|`2ErAwXXUgBGLXwm4IgZRQv`
`3koiLjNrgRTNbOwViDipeA`|`Marvin Gaye`|1|`2ErAwXXUgBGLXwm4IgZRQv`
`69GGBxA162lTqCwzJG5jLp`|`The Chainsmokers`|0|`4NBTZtAt1F13VvlSKe6KTl`
`3RqBeV12Tt7A8xH3zBDDUF`|`Kelsea Ballerini`|1|`4NBTZtAt1F13VvlSKe6KTl`
`50JJSqHUf2RQ9xsHs0KMHg`|`Jon Bellion`|0|`0SuLAslEMFZAXf0SwY7syi`
`0QHgL1lAIqAw0HtD7YldmP`|`DJ Khaled`|0|`5WvAo7DNuPRmk4APhdPzi8`
`1uNFoZAHBGtllmzznpCI3s`|`Justin Bieber`|1|`5WvAo7DNuPRmk4APhdPzi8`
`0VRj0yCOv2FXJNP47XQnx5`|`Quavo`|2|`5WvAo7DNuPRmk4APhdPzi8`
`1anyVhU62p31KFi8MEzkbf`|`Chance the Rapper`|3|`5WvAo7DNuPRmk4APhdPzi8`
`07QEuhtrNmmZ0zEcqE9SF6`|`Owl City`|0|`3DamFFqW32WihKkTVlwTYQ`
`3qm84nBOXUEQ2vnTfUTTFC`|`Guns N' Roses`|0|`7snQQk1zcKl8gZ92AnueZW`
`5BtHciL0e0zOP7prIHn3pP`|`Breaking Benjamin`|0|`0faXHILILebCGnJBPU6KJJ`
`3lDpdwM8KILepMHqBWUhIA`|`The Struts`|0|`71hhuJLNpxBQLSbbQ6ZWr4`
`6LqNN22kT3074XbTVUrhzX`|`Kesha`|1|`71hhuJLNpxBQLSbbQ6ZWr4`
`3lDpdwM8KILepMHqBWUhIA`|`The Struts`|0|`3IyCL4Em1GOpNGDf451Hg1`
`6oFs3qk4VepIVFdoD4jmsy`|`PVRIS`|0|`7s2b12DS3zShmxHl2SKYq0`
`6qqNVTkY8uBg9cP3Jd7DAH`|`Billie Eilish`|0|`41zXlQxzTi6cGAjpOXyLYH`
`5AwFdltumYX3noHzyL6vCB`|`The Digbees`|0|`5Gsoh3HuC8oNxyZ2h7ND2H`
`33EUXrFKGjpUSGacqEHhU4`|`Iggy Pop`|0|`15BQ7vEDv2LJuh8TxWIhtd`
`56oDRnqbIiwx4mymNEv7dS`|`Lizzo`|0|`5qmq61DAAOUaW8AUo8xKhh`
`56oDRnqbIiwx4mymNEv7dS`|`Lizzo`|0|`6uAm7pG66O1XesXS9bpHSF`
`56oDRnqbIiwx4mymNEv7dS`|`Lizzo`|0|`0k664IuFwVP557Gnx7RhIl`
`56oDRnqbIiwx4mymNEv7dS`|`Lizzo`|0|`1ITsmuChPVC05ogvorAyVu`
`56oDRnqbIiwx4mymNEv7dS`|`Lizzo`|0|`6waHiq6DtId8t1RODPVSgP`
`47blM5Op3BJODxUJImwdYE`|`Caroline Smith`|1|`6waHiq6DtId8t1RODPVSgP`
`56oDRnqbIiwx4mymNEv7dS`|`Lizzo`|0|`6nBQFAIVFmAx2oZ8p6lUg6`
`2wIVse2owClT7go1WT98tk`|`Missy Elliott`|1|`6nBQFAIVFmAx2oZ8p6lUg6`
`6MCHLEjYo9byp8QYGpgnGp`|`Kuren`|0|`21Cy363pQTVA66aItl5Eco`
`6NFyaN9PMCDZ3LKxGwHAXt`|`Illy`|1|`21Cy363pQTVA66aItl5Eco`
`06HL4z0CvFAxyc27GXpf02`|`Taylor Swift`|0|`29fRTIKsJhLUJoldM89GZS`
`6v4jPZO3UIDNJIgdxRxtr9`|`Dispatch`|0|`6n6EXIwLtNwe4u4CFzENYm`
`43sZBwHjahUvgbx1WNIkIz`|`Creed`|0|`0eKyHwckh9vQb8ncZ2DXCs`
`4xPlBQAVyS9TNgDEBHbKCs`|`Brian Tuey`|0|`3lpnYiJSFZmtsIM13OyRfa`
`2a1s63oSnZEVny55iHFs5P`|`James McCawley`|1|`3lpnYiJSFZmtsIM13OyRfa`
`0PeCx7KMxc0EyQjujw6Tpa`|`Kevin Sherwood`|2|`3lpnYiJSFZmtsIM13OyRfa`
`0eYjOxLFtSZHGymJMASQiU`|`Treyarch Sound`|3|`3lpnYiJSFZmtsIM13OyRfa`
`6BMhCQJYHxxKAeqYS1p5rY`|`Hinder`|0|`40LQiUUUKXVGyNs09lHVjW`
`0daugAjUgbJSqdlyYNwIbT`|`Vicetone`|0|`1p1nLXGRHKeA1uAdjSVn24`
`3LkSiHbjqOHCKCqBfEZOTv`|`Atreyu`|0|`6u9aD8ovEo4SJY76litOCd`
`5w09r1HW3Dc8BMYIvqbnnF`|`Mark Morton`|0|`1UtLHK1KdLD1haUlY5YoSg`
`4P0eS4QK9qeUhqrapGsJKS`|`Chester Bennington`|1|`1UtLHK1KdLD1haUlY5YoSg`
`4GnK2zRFtw1gBoiFORWHsA`|`Of Virtue`|0|`1w3XQHyd4stGaZmIlBU3cr`
`122qG4lB9vG6XCjrwJPnRJ`|`Royal Tusk`|0|`07ItTdGGI4isIM1Ieuigvc`
`3N8Hy6xQnQv1F1XCiyGQqA`|`Sleeping With Sirens`|0|`6nMNpGl4VvMhtYigbbOmBu`
`2aaLAng2L2aWD2FClzwiep`|`Dream Theater`|0|`3F8OmCcFxVdFsgo68JlBLu`
`59CIPNdUfewexxn1CJEdp5`|`Fozzy`|0|`4h9SKcQKdlhQ8Ix7f77SEn`
`54okLCsuAzwltG8zHECNpm`|`Hyro The Hero`|0|`5gM9zlxeezOWKpR04D9UL8`
`66CXWjxzNUsdJxJ2JdwvnR`|`Ariana Grande`|0|`0Ryd8975WihbObpp5cPW1t`
`5UjifI1TYefXWn9GdqDOHl`|`Social House`|1|`0Ryd8975WihbObpp5cPW1t`
`7bPU7cvfoD20ixGD9Qnqki`|`Stealers Wheel`|0|`3Vby4nGmtbDo7HDJamOWkT`
`2ZRQcIgzPCVaT9XKhXZIzh`|`Gryffin`|0|`2EdT0divbyKeaurz7KgPm1`
`2JfoFQs5wPHgLz8wnJ4wL2`|`ZOHARA`|1|`2EdT0divbyKeaurz7KgPm1`
`20gsENnposVs2I4rQ5kvrf`|`Sam Feldt`|0|`0qc4QlcCxVTGyShurEv1UU`
`3SYnDj7btg9gFY7ps8m5d5`|`RANI`|1|`0qc4QlcCxVTGyShurEv1UU`
`3JhNCzhSMTxs9WLGJJxWOY`|`Macklemore`|0|`09Hjv8GEDhzPxqiJCw8dSB`
`3TNpNnN7Y8QhtJJnQ08YeF`|`IRO`|1|`09Hjv8GEDhzPxqiJCw8dSB`
`06HL4z0CvFAxyc27GXpf02`|`Taylor Swift`|0|`0bzbvANY6oETSJLc0wlVGY`
`26VFTg2z8YR0cCuwLzESi2`|`Halsey`|0|`4bw3ZyWA1ui0Adu285NWDl`
`45eNHdiiabvmbp4erw26rg`|`ILLENIUM`|1|`4bw3ZyWA1ui0Adu285NWDl`
`7w9jdhcgHNdiPeNPUoFSlx`|`Dropkick Murphys`|0|`0feUtqIZb2P9Q8HW8tLcXx`
`5CiGnKThu5ctn9pBxv7DGa`|`benny blanco`|0|`7FGq80cy8juXBCD2nrqdWU`
`26VFTg2z8YR0cCuwLzESi2`|`Halsey`|1|`7FGq80cy8juXBCD2nrqdWU`
`6LuN9FCkKOj5PcnpouEgny`|`Khalid`|2|`7FGq80cy8juXBCD2nrqdWU`
`3LkSiHbjqOHCKCqBfEZOTv`|`Atreyu`|0|`3zpG7VWuAZz5KWQsr4Kgag`
`44gRHbEm4Uqa0ykW0rDTNk`|`Ben Folds Five`|0|`1e0xsmVXtQyK1qn9ySs2YM`
`7FBcuc1gsnv6Y1nwFtNRCb`|`My Chemical Romance`|0|`5dTHtzHFPyi8TlTtzoz1J9`
`49CE2ffZ6Z3zeYSDauSKck`|`Tungevaag`|0|`2hara3gB7DvvotSS7kaaDG`
`1w67D3PakcxjYGt6xPnnke`|`Darius & Finlay`|0|`67g6nsPt1dJoLDeDmjteW4`
`56JVNVix1HgLwxGGHnSAdq`|`Nicco`|1|`67g6nsPt1dJoLDeDmjteW4`
